"","String","Count"
"4009","don't_know_where",2400
"4010","i_do_know",2400
"4011","have_always_been",2400
"4012","closer_to_the",2400
"4013","is_not_in",2400
"4014","most_of_all",2400
"4015","due_to_a",2400
"4016","other_than_that",2400
"4017","i_am_glad",2400
"4018","there_is_so",2400
"4019","can't_wait_until",2400
"4020","see_you_all",2400
"4021","of_you_and",2400
"4022","on_all_the",2400
"4023","i_have_decided",2400
"4024","know_why_i",2400
"4025","in_the_shower",2400
"4026","next_time_you",2390
"4027","if_you_live",2390
"4028","with_the_kids",2390
"4029","and_it_would",2390
"4030","for_me_it",2390
"4031","to_end_the",2390
"4032","for_my_birthday",2390
"4033","tell_me_about",2390
"4034","to_ensure_that",2390
"4035","to_choose_from",2390
"4036","i_really_enjoyed",2390
"4037","for_people_who",2390
"4038","the_other_way",2390
"4039","me_right_now",2390
"4040","now_i_just",2390
"4041","at_the_last",2390
"4042","send_you_a",2390
"4043","you_still_have",2390
"4044","that_some_of",2390
"4045","he_was_going",2390
"4046","good_morning_everyone",2390
"4047","see_what_the",2390
"4048","i_must_have",2390
"4049","have_been_so",2390
"4050","don't_give_a",2390
"4051","it's_like_a",2380
"4052","see_how_it",2380
"4053","it_will_take",2380
"4054","to_go_into",2380
"4055","but_it_has",2380
"4056","of_you_are",2380
"4057","in_the_usa",2380
"4058","they_did_not",2380
"4059","while_we_were",2380
"4060","or_do_you",2380
"4061","as_well_and",2380
"4062","that_i_got",2380
"4063","not_just_the",2380
"4064","can_also_be",2380
"4065","to_be_doing",2380
"4066","out_with_my",2380
"4067","call_me_maybe",2380
"4068","has_nothing_to",2380
"4069","on_the_web",2380
"4070","story_of_the",2380
"4071","that_made_me",2380
"4072","to_get_her",2380
"4073","give_me_the",2380
"4074","since_i_have",2380
"4075","decided_to_take",2380
"4076","of_me_and",2380
"4077","out_all_the",2380
"4078","is_good_for",2380
"4079","the_guy_who",2380
"4080","to_hear_your",2380
"4081","how_have_you",2380
"4082","i_was_too",2380
"4083","she_will_be",2380
"4084","have_to_worry",2380
"4085","for_me_the",2380
"4086","time_with_my",2370
"4087","hey_thanks_for",2370
"4088","no_i_don't",2370
"4089","a_very_happy",2370
"4090","my_new_favorite",2370
"4091","me_too_i",2370
"4092","be_a_very",2370
"4093","there_are_other",2370
"4094","such_a_thing",2370
"4095","i'll_try_to",2370
"4096","and_not_the",2370
"4097","and_even_though",2370
"4098","do_it_all",2370
"4099","i_was_wondering",2370
"4100","go_with_the",2370
"4101","see_you_again",2370
"4102","get_a_free",2370
"4103","i_can't_do",2370
"4104","has_never_been",2370
"4105","i_wouldn't_have",2370
"4106","you_can_still",2370
"4107","the_best_i",2370
"4108","get_away_with",2370
"4109","was_so_much",2370
"4110","to_understand_the",2370
"4111","no_one_has",2370
"4112","is_only_a",2370
"4113","think_it's_a",2370
"4114","over_a_year",2370
"4115","of_the_church",2360
"4116","when_you_think",2360
"4117","the_end_i",2360
"4118","a_day_of",2360
"4119","what_makes_you",2360
"4120","is_what_we",2360
"4121","to_the_left",2360
"4122","of_his_life",2360
"4123","i_get_back",2360
"4124","and_you_don't",2360
"4125","a_bag_of",2360
"4126","can_do_this",2360
"4127","living_in_a",2360
"4128","to_be_good",2360
"4129","you_are_all",2360
"4130","of_this_post",2360
"4131","our_way_to",2360
"4132","two_or_three",2360
"4133","i_do_love",2360
"4134","of_the_three",2360
"4135","and_wanted_to",2360
"4136","was_not_the",2360
"4137","but_it_doesn't",2360
"4138","who_is_a",2360
"4139","for_the_whole",2360
"4140","i_bet_you",2360
"4141","and_the_first",2360
"4142","you_got_a",2360
"4143","the_more_you",2360
"4144","me_i_will",2360
"4145","all_the_same",2360
"4146","that_they_would",2350
"4147","on_a_daily",2350
"4148","i_really_love",2350
"4149","i_decided_that",2350
"4150","to_visit_the",2350
"4151","at_all_i",2350
"4152","i_am_getting",2350
"4153","so_you_know",2350
"4154","and_has_a",2350
"4155","all_of_it",2350
"4156","is_easy_to",2350
"4157","wish_you_were",2350
"4158","of_trying_to",2350
"4159","what_i_wanted",2350
"4160","i_think_there",2350
"4161","do_you_see",2350
"4162","up_and_running",2350
"4163","tend_to_be",2350
"4164","so_good_to",2340
"4165","that_being_said",2340
"4166","to_spend_the",2340
"4167","it_is_about",2340
"4168","one_of_you",2340
"4169","i_refuse_to",2340
"4170","she_wants_to",2340
"4171","of_the_american",2340
"4172","me_i_don't",2340
"4173","you_might_have",2340
"4174","the_car_and",2340
"4175","but_he_is",2340
"4176","take_a_picture",2340
"4177","caught_up_in",2340
"4178","go_back_and",2340
"4179","its_gonna_be",2340
"4180","you've_got_to",2340
"4181","nature_of_the",2340
"4182","are_starting_to",2340
"4183","sound_like_a",2340
"4184","to_the_city",2340
"4185","you_to_everyone",2340
"4186","with_the_family",2330
"4187","i_can't_say",2330
"4188","right_now_is",2330
"4189","pick_it_up",2330
"4190","why_do_people",2330
"4191","as_if_it",2330
"4192","that_i've_been",2330
"4193","a_box_of",2330
"4194","you_think_i",2330
"4195","and_i'll_be",2330
"4196","time_to_be",2330
"4197","it_had_to",2330
"4198","to_do_for",2330
"4199","on_my_list",2330
"4200","i_made_this",2330
"4201","i've_never_seen",2330
"4202","see_what_happens",2330
"4203","i_am_always",2330
"4204","to_see_in",2330
"4205","still_have_to",2330
"4206","of_the_more",2330
"4207","there_are_only",2330
"4208","add_to_the",2330
"4209","to_me_but",2330
"4210","makes_me_think",2330
"4211","one_more_time",2330
"4212","you_are_welcome",2330
"4213","the_benefit_of",2330
"4214","what_does_it",2330
"4215","if_i_want",2330
"4216","you_won't_be",2320
"4217","the_very_first",2320
"4218","and_tried_to",2320
"4219","glad_you_liked",2320
"4220","hope_everyone_had",2320
"4221","say_hi_to",2320
"4222","there_is_still",2320
"4223","and_then_he",2320
"4224","portion_of_the",2320
"4225","just_let_me",2320
"4226","that_i_haven't",2320
"4227","think_you_can",2320
"4228","of_your_own",2320
"4229","it_when_you",2320
"4230","is_filled_with",2320
"4231","that_i_really",2320
"4232","of_the_biggest",2320
"4233","a_while_and",2320
"4234","corner_of_the",2320
"4235","she_is_the",2320
"4236","with_the_help",2320
"4237","is_no_way",2320
"4238","you_can_imagine",2320
"4239","it_was_also",2320
"4240","i_can't_tell",2310
"4241","of_the_main",2310
"4242","like_to_have",2310
"4243","how_to_be",2310
"4244","should_be_the",2310
"4245","other_than_the",2310
"4246","you_all_have",2310
"4247","to_play_in",2310
"4248","and_the_new",2310
"4249","everyone_in_the",2310
"4250","where_we_are",2310
"4251","managed_to_get",2310
"4252","so_far_so",2310
"4253","it_up_to",2310
"4254","a_state_of",2310
"4255","i_could_just",2310
"4256","you_feel_better",2310
"4257","we_were_all",2310
"4258","to_give_them",2310
"4259","similar_to_the",2310
"4260","just_saw_the",2310
"4261","to_meet_the",2310
"4262","know_what_they",2310
"4263","and_went_to",2310
"4264","are_the_same",2310
"4265","to_continue_to",2310
"4266","congrats_on_your",2310
"4267","for_the_season",2310
"4268","work_to_do",2310
"4269","can_have_a",2310
"4270","just_one_of",2310
"4271","rt_thanks_for",2300
"4272","the_sort_of",2300
"4273","away_from_me",2300
"4274","like_to_thank",2300
"4275","to_live_with",2300
"4276","i_like_how",2300
"4277","it_was_that",2300
"4278","what_that_means",2300
"4279","to_the_store",2300
"4280","why_would_you",2300
"4281","the_reason_why",2300
"4282","it_needs_to",2300
"4283","it_for_you",2300
"4284","and_i_couldn't",2300
"4285","the_past_year",2300
"4286","you_know_if",2300
"4287","pictures_of_the",2300
"4288","have_to_look",2300
"4289","i_hope_this",2300
"4290","give_a_fuck",2300
"4291","the_middle_east",2300
"4292","have_access_to",2300
"4293","the_issue_of",2300
"4294","to_want_to",2300
"4295","from_what_i",2300
"4296","all_day_and",2300
"4297","to_be_home",2300
"4298","you're_having_a",2300
"4299","think_i_might",2300
"4300","right_now_i'm",2300
"4301","some_reason_i",2300
"4302","of_what_we",2290
"4303","is_time_to",2290
"4304","is_my_new",2290
"4305","remind_me_of",2290
"4306","the_day_the",2290
"4307","going_to_say",2290
"4308","in_the_building",2290
"4309","know_when_you",2290
"4310","you_know_you're",2290
"4311","we_have_had",2290
"4312","you_don't_get",2290
"4313","did_you_do",2290
"4314","will_make_you",2290
"4315","on_a_regular",2290
"4316","i_still_don't",2290
"4317","what_they_do",2290
"4318","is_coming_up",2290
"4319","is_from_the",2290
"4320","and_a_new",2290
"4321","but_this_time",2290
"4322","to_the_bathroom",2290
"4323","someone_who_is",2290
"4324","him_to_the",2280
"4325","in_the_west",2280
"4326","pay_attention_to",2280
"4327","or_in_the",2280
"4328","things_in_life",2280
"4329","looked_like_a",2280
"4330","love_me_some",2280
"4331","my_heart_and",2280
"4332","they_have_no",2280
"4333","from_the_same",2280
"4334","some_time_to",2280
"4335","and_the_next",2280
"4336","and_that_he",2280
"4337","was_great_to",2280
"4338","the_feeling_of",2280
"4339","this_weekend_and",2280
"4340","don't_think_so",2280
"4341","us_at_the",2280
"4342","at_the_start",2280
"4343","will_be_my",2280
"4344","rest_of_your",2280
"4345","i_am_at",2280
"4346","would_make_a",2280
"4347","i_could_use",2280
"4348","a_time_of",2280
"4349","trying_to_keep",2270
"4350","because_i_didn't",2270
"4351","not_able_to",2270
"4352","to_have_my",2270
"4353","to_sign_up",2270
"4354","have_to_see",2270
"4355","hours_of_sleep",2270
"4356","that_was_my",2270
"4357","in_a_bit",2270
"4358","always_been_a",2270
"4359","with_the_rest",2270
"4360","great_time_at",2270
"4361","what_was_going",2270
"4362","he_said_that",2270
"4363","with_the_idea",2270
"4364","stop_by_the",2270
"4365","you_really_want",2270
"4366","to_the_first",2270
"4367","i_guess_it's",2270
"4368","of_those_things",2270
"4369","if_he_was",2270
"4370","at_least_once",2270
"4371","i_dont_have",2270
"4372","now_i_don't",2270
"4373","that_doesn't_mean",2270
"4374","to_see_more",2270
"4375","why_did_i",2270
"4376","have_to_keep",2270
"4377","to_let_me",2270
"4378","is_this_a",2270
"4379","have_the_time",2270
"4380","to_add_a",2270
"4381","i_will_say",2270
"4382","problem_is_that",2260
"4383","a_good_friend",2260
"4384","hate_when_people",2260
"4385","i_know_is",2260
"4386","on_its_own",2260
"4387","the_door_and",2260
"4388","to_tell_the",2260
"4389","every_now_and",2260
"4390","we_wanted_to",2260
"4391","to_get_an",2260
"4392","none_of_them",2260
"4393","going_to_give",2260
"4394","you_i_love",2260
"4395","any_of_these",2260
"4396","i_may_not",2260
"4397","do_you_ever",2260
"4398","on_both_sides",2260
"4399","so_far_i",2260
"4400","it_is_one",2260
"4401","up_to_be",2260
"4402","lot_of_work",2260
"4403","time_and_i",2260
"4404","on_the_outside",2260
"4405","of_thousands_of",2250
"4406","but_that's_not",2250
"4407","for_a_free",2250
"4408","with_a_friend",2250
"4409","if_you_didn't",2250
"4410","have_been_able",2250
"4411","can_you_tell",2250
"4412","came_out_to",2250
"4413","some_of_those",2250
"4414","is_a_real",2250
"4415","which_can_be",2250
"4416","time_with_the",2250
"4417","after_all_the",2250
"4418","to_save_the",2250
"4419","i_know_my",2250
"4420","want_to_try",2250
"4421","you_can_take",2250
"4422","enough_to_make",2250
"4423","for_the_time",2250
"4424","in_the_playoffs",2250
"4425","this_past_week",2250
"4426","but_you_have",2250
"4427","does_not_mean",2250
"4428","been_on_the",2250
"4429","waiting_for_a",2250
"4430","have_a_safe",2250
"4431","there_are_also",2250
"4432","to_make_that",2250
"4433","right_in_the",2240
"4434","there_is_some",2240
"4435","long_enough_to",2240
"4436","a_daily_basis",2240
"4437","of_course_but",2240
"4438","time_in_a",2240
"4439","have_had_to",2240
"4440","be_honest_i",2240
"4441","what_we_can",2240
"4442","where_can_i",2240
"4443","you_coming_to",2240
"4444","was_part_of",2240
"4445","is_not_going",2240
"4446","haven't_been_on",2240
"4447","wasn't_going_to",2240
"4448","on_the_field",2240
"4449","that_i_wanted",2240
"4450","who_has_a",2240
"4451","so_i_know",2240
"4452","to_find_that",2240
"4453","but_that_doesn't",2240
"4454","than_i_thought",2240
"4455","this_post_is",2240
"4456","give_you_the",2240
"4457","game_of_thrones",2240
"4458","the_next_couple",2240
"4459","didn't_get_to",2240
"4460","starting_to_get",2240
"4461","but_we_have",2240
"4462","stay_in_the",2240
"4463","in_relation_to",2240
"4464","because_they_were",2240
"4465","of_the_original",2240
"4466","do_you_guys",2230
"4467","feels_good_to",2230
"4468","here_we_come",2230
"4469","i_guess_i'm",2230
"4470","in_the_other",2230
"4471","and_the_best",2230
"4472","me_as_i",2230
"4473","but_when_you",2230
"4474","will_let_you",2230
"4475","i_use_to",2230
"4476","wanted_to_share",2230
"4477","take_a_nap",2230
"4478","cannot_wait_to",2230
"4479","i_can_help",2230
"4480","be_a_better",2230
"4481","of_god_and",2230
"4482","i_find_that",2230
"4483","and_now_i'm",2230
"4484","at_least_in",2230
"4485","years_old_and",2230
"4486","if_you_look",2230
"4487","the_most_of",2230
"4488","change_the_world",2230
"4489","you_are_having",2230
"4490","know_what_i'm",2230
"4491","to_sit_down",2230
"4492","all_i_need",2230
"4493","work_for_the",2230
"4494","amazon_services_llc",2230
"4495","days_a_week",2230
"4496","we_are_doing",2220
"4497","to_be_as",2220
"4498","if_you_ask",2220
"4499","i_can_take",2220
"4500","and_when_you",2220
"4501","do_i_do",2220
"4502","know_about_the",2220
"4503","are_no_longer",2220
"4504","get_over_it",2220
"4505","back_to_me",2220
"4506","i_have_heard",2220
"4507","in_other_news",2220
"4508","i'm_happy_to",2220
"4509","is_the_time",2220
"4510","in_the_most",2220
"4511","if_we_were",2220
"4512","if_you_will",2220
"4513","was_to_be",2220
"4514","i_want_the",2220
"4515","that_of_the",2220
"4516","the_first_step",2220
"4517","play_in_the",2220
"4518","few_days_ago",2220
"4519","services_llc_and",2220
"4520","for_the_people",2220
"4521","is_just_the",2220
"4522","some_people_are",2210
"4523","in_which_he",2210
"4524","that_we_had",2210
"4525","to_put_in",2210
"4526","need_to_learn",2210
"4527","is_there_any",2210
"4528","the_last_week",2210
"4529","the_day_is",2210
"4530","as_he_was",2210
"4531","it_but_it",2210
"4532","but_on_the",2210
"4533","me_that_the",2210
"4534","and_put_it",2210
"4535","to_hear_what",2210
"4536","you_all_the",2210
"4537","the_federal_government",2210
"4538","are_ready_to",2210
"4539","allow_me_to",2210
"4540","didn't_have_the",2210
"4541","so_that_it",2210
"4542","the_day_with",2210
"4543","over_the_course",2210
"4544","comes_to_the",2210
"4545","on_the_train",2200
"4546","to_wait_until",2200
"4547","for_all_you",2200
"4548","means_a_lot",2200
"4549","when_you_don't",2200
"4550","in_mind_that",2200
"4551","as_i_said",2200
"4552","good_thing_i",2200
"4553","this_weekend_i",2200
"4554","me_because_i",2200
"4555","in_the_bathroom",2200
"4556","good_to_hear",2200
"4557","was_talking_about",2200
"4558","ran_out_of",2200
"4559","or_not_i",2200
"4560","and_get_the",2200
"4561","to_be_out",2200
"4562","on_the_computer",2200
"4563","something_that_is",2200
"4564","the_voice_of",2200
"4565","the_kind_words",2200
"4566","now_that_the",2200
"4567","i_do_that",2200
"4568","as_we_are",2200
"4569","i_liked_the",2200
"4570","picked_up_a",2200
"4571","in_the_coming",2200
"4572","never_had_a",2200
"4573","for_the_show",2190
"4574","out_of_our",2190
"4575","when_you_need",2190
"4576","don't_like_the",2190
"4577","we_hope_to",2190
"4578","the_urge_to",2190
"4579","was_a_huge",2190
"4580","is_just_as",2190
"4581","today_i_have",2190
"4582","would_you_be",2190
"4583","i'm_glad_you",2190
"4584","people_who_don't",2190
"4585","i_hate_being",2190
"4586","of_the_big",2190
"4587","and_the_world",2190
"4588","of_a_good",2190
"4589","when_you_were",2190
"4590","i_would_rather",2190
"4591","of_the_reasons",2190
"4592","and_look_at",2190
"4593","at_the_new",2190
"4594","i_lost_my",2190
"4595","come_see_us",2190
"4596","to_help_them",2190
"4597","from_all_the",2190
"4598","any_of_them",2190
"4599","like_a_man",2190
"4600","glass_of_wine",2190
"4601","doesn't_seem_to",2190
"4602","i'm_in_love",2190
"4603","wake_up_and",2190
"4604","in_the_corner",2190
"4605","i_am_and",2190
"4606","when_it_came",2190
"4607","i'm_having_a",2190
"4608","at_least_two",2190
"4609","half_an_hour",2180
"4610","it_was_about",2180
"4611","to_bring_the",2180
"4612","and_i_get",2180
"4613","when_you_do",2180
"4614","i_don't_mind",2180
"4615","can_you_follow",2180
"4616","know_it_was",2180
"4617","on_the_bottom",2180
"4618","talking_to_you",2180
"4619","4th_of_july",2180
"4620","are_part_of",2180
"4621","want_to_share",2180
"4622","of_you_have",2180
"4623","off_with_a",2180
"4624","with_the_other",2180
"4625","don't_care_about",2180
"4626","we_would_like",2180
"4627","a_regular_basis",2180
"4628","she_had_to",2180
"4629","check_out_this",2180
"4630","the_last_thing",2180
"4631","see_if_you",2180
"4632","feel_bad_for",2180
"4633","the_creation_of",2180
"4634","the_cause_of",2180
"4635","hope_you're_having",2180
"4636","of_my_favourite",2180
"4637","more_to_come",2180
"4638","you_when_you",2180
"4639","it_was_to",2180
"4640","i_am_thankful",2180
"4641","this_is_all",2180
"4642","at_work_and",2170
"4643","what_i_need",2170
"4644","a_happy_birthday",2170
"4645","inspired_by_the",2170
"4646","a_week_or",2170
"4647","i'm_not_saying",2170
"4648","today_is_my",2170
"4649","the_department_of",2170
"4650","her_in_the",2170
"4651","is_a_wonderful",2170
"4652","before_i_go",2170
"4653","better_way_to",2170
"4654","for_a_month",2170
"4655","to_meet_up",2170
"4656","you_are_and",2170
"4657","with_it_and",2170
"4658","wants_to_go",2170
"4659","a_moment_to",2170
"4660","up_to_me",2170
"4661","come_out_to",2170
"4662","many_of_these",2170
"4663","that_there_were",2170
"4664","of_what_you",2170
"4665","on_a_saturday",2170
"4666","you_are_an",2170
"4667","so_so_so",2170
"4668","with_him_and",2170
"4669","we_can_be",2170
"4670","made_up_of",2170
"4671","i_was_working",2170
"4672","if_you're_interested",2170
"4673","the_people_i",2170
"4674","not_to_say",2170
"4675","that_might_be",2170
"4676","next_few_days",2160
"4677","the_gift_of",2160
"4678","the_streets_of",2160
"4679","everyone_who_came",2160
"4680","stay_away_from",2160
"4681","as_in_the",2160
"4682","interesting_to_see",2160
"4683","need_to_come",2160
"4684","referred_to_as",2160
"4685","i_will_give",2160
"4686","want_to_play",2160
"4687","tell_you_about",2160
"4688","in_south_africa",2160
"4689","to_come_and",2160
"4690","more_than_anything",2160
"4691","i_can't_see",2160
"4692","see_in_the",2160
"4693","i_have_more",2160
"4694","it_was_amazing",2160
"4695","you_are_on",2160
"4696","head_of_the",2160
"4697","will_help_you",2160
"4698","place_to_be",2160
"4699","i_like_this",2160
"4700","such_thing_as",2160
"4701","because_of_a",2160
"4702","i_guess_you",2160
"4703","may_want_to",2160
"4704","look_for_the",2160
"4705","on_the_cover",2160
"4706","me_so_much",2160
"4707","on_that_one",2160
"4708","note_to_self",2150
"4709","a_couple_weeks",2150
"4710","today_was_a",2150
"4711","at_the_office",2150
"4712","by_far_the",2150
"4713","a_few_people",2150
"4714","what_is_a",2150
"4715","on_his_own",2150
"4716","read_the_book",2150
"4717","to_call_it",2150
"4718","to_me_the",2150
"4719","but_for_now",2150
"4720","my_head_and",2150
"4721","still_need_to",2150
"4722","link_to_the",2150
"4723","do_it_i",2150
"4724","me_for_the",2150
"4725","i_guess_the",2150
"4726","a_lot_like",2150
"4727","you_don't_even",2150
"4728","a_day_to",2150
"4729","happy_with_the",2150
"4730","i_guess_that",2150
"4731","that_may_be",2150
"4732","you_think_that",2150
"4733","this_should_be",2150
"4734","of_us_have",2150
"4735","i'm_sorry_i",2150
"4736","love_to_be",2150
"4737","on_facebook_and",2150
"4738","for_you_i",2150
"4739","day_and_i",2150
"4740","is_where_the",2150
"4741","that's_all_i",2150
"4742","is_of_course",2140
"4743","role_in_the",2140
"4744","in_recent_years",2140
"4745","spending_time_with",2140
"4746","the_city_and",2140
"4747","of_the_whole",2140
"4748","be_found_in",2140
"4749","we_had_the",2140
"4750","a_great_one",2140
"4751","you_for_a",2140
"4752","not_trying_to",2140
"4753","way_through_the",2140
"4754","very_excited_to",2140
"4755","deal_with_it",2140
"4756","because_he_is",2140
"4757","i_can't_imagine",2140
"4758","i_have_two",2140
"4759","are_you_looking",2140
"4760","there_may_be",2140
"4761","it_is_possible",2140
"4762","the_body_of",2140
"4763","something_that_i",2140
"4764","that_you_can't",2140
"4765","the_world_in",2140
"4766","middle_of_a",2140
"4767","for_the_rts",2140
"4768","not_for_the",2140
"4769","i_didn't_realize",2130
"4770","in_the_library",2130
"4771","a_nice_day",2130
"4772","with_so_many",2130
"4773","a_friend_who",2130
"4774","wanted_to_know",2130
"4775","is_so_good",2130
"4776","i_hope_your",2130
"4777","of_this_world",2130
"4778","word_of_the",2130
"4779","with_a_big",2130
"4780","get_back_on",2130
"4781","i_hope_he",2130
"4782","is_to_make",2130
"4783","can_do_that",2130
"4784","to_move_to",2130
"4785","end_of_a",2130
"4786","right_about_now",2130
"4787","that_all_of",2130
"4788","i_am_working",2130
"4789","what_about_you",2130
"4790","to_him_and",2130
"4791","let's_just_say",2130
"4792","really_looking_forward",2130
"4793","and_a_good",2130
"4794","what_if_i",2130
"4795","see_you_guys",2130
"4796","two_of_my",2130
"4797","to_take_on",2130
"4798","as_i_could",2130
"4799","his_or_her",2130
"4800","where_they_are",2130
"4801","for_letting_me",2130
"4802","good_for_the",2130
"4803","spreading_the_word",2130
"4804","because_we_are",2130
"4805","good_to_me",2130
"4806","went_to_bed",2130
"4807","size_of_the",2130
"4808","to_be_over",2120
"4809","what's_wrong_with",2120
"4810","i_still_can't",2120
"4811","see_you_tomorrow",2120
"4812","there_are_still",2120
"4813","at_the_back",2120
"4814","it_is_what",2120
"4815","a_bit_and",2120
"4816","once_a_week",2120
"4817","if_i_wanted",2120
"4818","is_to_get",2120
"4819","the_release_of",2120
"4820","isn't_going_to",2120
"4821","did_not_want",2120
"4822","would_be_like",2120
"4823","would_be_an",2120
"4824","to_be_fair",2120
"4825","me_back_to",2120
"4826","i_dont_think",2120
"4827","it_was_for",2120
"4828","with_the_best",2120
"4829","and_don't_forget",2120
"4830","and_i_wanted",2120
"4831","it_came_to",2110
"4832","the_development_of",2110
"4833","as_if_the",2110
"4834","to_be_and",2110
"4835","am_looking_forward",2110
"4836","asked_me_if",2110
"4837","of_the_national",2110
"4838","thanks_again_for",2110
"4839","why_did_you",2110
"4840","have_to_check",2110
"4841","up_for_it",2110
"4842","looks_like_it",2110
"4843","up_to_my",2110
"4844","but_i_thought",2110
"4845","what_i'm_doing",2110
"4846","did_you_think",2110
"4847","how_much_of",2110
"4848","would_have_a",2110
"4849","it's_all_good",2110
"4850","i_don't_do",2110
"4851","i_chose_to",2110
"4852","he_said_the",2110
"4853","if_there_are",2110
"4854","there_is_not",2110
"4855","but_no_one",2110
"4856","keep_in_touch",2110
"4857","the_joy_of",2110
"4858","that_they_had",2110
"4859","about_what_i",2110
"4860","and_a_couple",2110
"4861","most_of_it",2110
"4862","have_to_tell",2110
"4863","well_i_guess",2110
"4864","i_now_have",2110
"4865","agree_with_you",2110
"4866","at_least_for",2110
"4867","way_back_to",2110
"4868","cup_of_tea",2110
"4869","i_did_i",2110
"4870","the_best_and",2110
"4871","the_very_least",2110
"4872","can_be_done",2110
"4873","to_me_as",2110
"4874","getting_to_know",2110
"4875","it_on_a",2110
"4876","for_my_first",2110
"4877","you_could_have",2100
"4878","you_come_to",2100
"4879","the_hell_out",2100
"4880","let's_do_it",2100
"4881","on_the_big",2100
"4882","make_my_day",2100
"4883","it_looked_like",2100
"4884","i_know_we",2100
"4885","out_that_the",2100
"4886","to_be_working",2100
"4887","but_i_couldn't",2100
"4888","i'll_tell_you",2100
"4889","an_eye_out",2100
"4890","up_on_a",2100
"4891","on_the_menu",2100
"4892","the_basis_of",2100
"4893","that_we_would",2100
"4894","feel_like_it",2100
"4895","man_in_the",2100
"4896","it's_important_to",2100
"4897","back_of_my",2100
"4898","we_can_all",2100
"4899","in_the_spring",2100
"4900","for_the_year",2100
"4901","at_all_but",2100
"4902","to_you_in",2100
"4903","to_do_more",2100
"4904","going_on_with",2100
"4905","let_it_go",2100
"4906","the_source_of",2100
"4907","say_it_was",2100
"4908","had_to_take",2100
"4909","i_plan_on",2090
"4910","i_hope_you're",2090
"4911","to_create_the",2090
"4912","proud_of_my",2090
"4913","there_are_more",2090
"4914","know_you_are",2090
"4915","about_it_but",2090
"4916","have_to_find",2090
"4917","is_how_i",2090
"4918","the_inside_of",2090
"4919","i_hate_to",2090
"4920","from_the_first",2090
"4921","better_than_i",2090
"4922","i_am_thinking",2090
"4923","of_high_school",2090
"4924","you_try_to",2090
"4925","to_help_with",2090
"4926","if_they_have",2090
"4927","we_would_be",2090
"4928","at_one_time",2090
"4929","a_case_of",2090
"4930","i_can_not",2090
"4931","what_you_mean",2090
"4932","to_all_our",2090
"4933","just_because_i",2090
"4934","be_out_of",2090
"4935","i'm_on_my",2090
"4936","to_keep_me",2090
"4937","in_the_wrong",2090
"4938","what_have_you",2090
"4939","on_the_site",2090
"4940","i_cannot_wait",2090
"4941","the_sense_of",2090
"4942","because_they_have",2090
"4943","things_in_the",2080
"4944","to_spend_a",2080
"4945","the_king_of",2080
"4946","i'll_see_you",2080
"4947","what_does_that",2080
"4948","and_what_is",2080
"4949","and_what_i",2080
"4950","i_said_it",2080
"4951","and_there_were",2080
"4952","familiar_with_the",2080
"4953","we_are_having",2080
"4954","but_i_never",2080
"4955","but_i'm_sure",2080
"4956","because_of_this",2080
"4957","don't_know_who",2080
"4958","many_of_my",2080
"4959","congrats_to_the",2080
"4960","access_to_the",2080
"4961","part_in_the",2080
"4962","i_did_the",2080
"4963","its_time_to",2080
"4964","big_thanks_to",2080
"4965","want_to_miss",2080
"4966","it_a_try",2080
"4967","the_first_round",2080
"4968","last_few_days",2080
"4969","wanted_to_get",2080
"4970","be_the_last",2080
"4971","to_know_you",2080
"4972","you_do_you",2080
"4973","a_few_other",2080
"4974","with_my_friends",2080
"4975","its_going_to",2080
"4976","is_only_one",2080
"4977","do_i_know",2080
"4978","is_probably_the",2080
"4979","of_a_man",2080
"4980","why_i_love",2080
"4981","so_excited_about",2080
"4982","and_not_a",2070
"4983","if_you_wanna",2070
"4984","i_can't_be",2070
"4985","i_wish_it",2070
"4986","might_be_able",2070
"4987","to_head_to",2070
"4988","is_making_me",2070
"4989","to_share_it",2070
"4990","where_there_is",2070
"4991","a_sign_of",2070
"4992","the_time_it",2070
"4993","quote_of_the",2070
"4994","one_and_only",2070
"4995","a_little_girl",2070
"4996","so_happy_for",2070
"4997","was_kind_of",2070
"4998","a_hint_of",2070
"4999","which_will_be",2070
"5000","with_a_good",2070
"5001","a_while_to",2070
"5002","some_of_it",2070
"5003","that's_how_i",2070
"5004","beautiful_day_in",2070
"5005","i_just_couldn't",2070
"5006","i_found_that",2070
"5007","waiting_for_my",2070
"5008","and_how_much",2070
"5009","of_the_above",2070
"5010","thought_he_was",2070
"5011","had_such_a",2070
"5012","of_the_worst",2070
"5013","no_more_than",2070
"5014","the_only_time",2070
"5015","the_west_coast",2070
"5016","and_he_said",2070
"5017","a_reason_to",2060
"5018","i_can_hear",2060
"5019","all_i_could",2060
"5020","learning_how_to",2060
"5021","once_upon_a",2060
"5022","the_world_that",2060
"5023","it_i_think",2060
"5024","had_been_a",2060
"5025","up_with_some",2060
"5026","of_what_the",2060
"5027","i_was_talking",2060
"5028","so_easy_to",2060
"5029","but_in_a",2060
"5030","time_for_some",2060
"5031","is_my_first",2060
"5032","of_love_and",2060
"5033","i_feel_a",2060
"5034","gave_me_the",2060
"5035","all_that_is",2060
"5036","with_the_most",2060
"5037","in_the_best",2060
"5038","when_you_go",2060
"5039","you're_in_the",2060
"5040","day_at_work",2060
"5041","if_we_could",2060
"5042","even_know_what",2060
